oid,category,cat_id,trig_id,over_id,sdate,amount,cleared,checknum,desc
2180,Mortgage,16,28,0,2018-08-31 00:00:00.000,-97149,False,1,WF HOME MTG AUTO PAY 083118 0433501202 JON E CLARK
2181,Misc,14,26,0,2018-08-31 00:00:00.000,-1657,False,1,PURCHASE AUTHORIZED ON 08/31 CVS/PHARMACY #09 09618--4 Lancaster CA P00588243689442510 CARD 5839
2182,Groceries,3,16,0,2018-08-31 00:00:00.000,-12255,False,1,PURCHASE AUTHORIZED ON 08/31 VONS Store 2029 LANCASTER CA P00388243683069900 CARD 5839
2183,Groceries,3,16,0,2018-08-31 00:00:00.000,-385,False,1,PURCHASE AUTHORIZED ON 08/31 VONS Store 2029 LANCASTER CA P00308243681389847 CARD 5839
2184,Medical,10,18,0,2018-08-31 00:00:00.000,-5000,False,1,PURCHASE AUTHORIZED ON 08/31 KAISER 0809283 LANCASTER CA P00000000976527672 CARD 6858
2185,Home,6,75,0,2018-08-31 00:00:00.000,-3708,False,1,PURCHASE AUTHORIZED ON 08/30 THE HOME DEPOT #6651 LANCASTER CA P00388243106875502 CARD 6858
2186,Gas,5,79,0,2018-08-31 00:00:00.000,-3007,False,1,PURCHASE AUTHORIZED ON 08/30 SHELL Service Station LANCASTER CA P00468243078847777 CARD 6858
2187,FastFood,4,94,0,2018-08-31 00:00:00.000,-1381,False,1,PURCHASE AUTHORIZED ON 08/29 DEL TACO 0904 LANCASTER CA S388242101091520 CARD 6858
2188,Paycheck,13,25,0,2018-08-31 00:00:00.000,209987,False,1,WS01-ABACUS P/R PAYROLL 3 JON E CLARK
2189,Home,6,5,0,2018-09-04 00:00:00.000,-8721,False,1,MERCHANT-ISSUED PAYMENT CARD TARGET DEBIT CRD ACH TRAN 180902 000560154010245 080 TARGET - LANCASTER C
2190,Loan,17,30,0,2018-09-04 00:00:00.000,-10000,False,1,AES 8002330557 090418 NM103*PHEAA DEBIT- 30045880\
2191,Check,18,187,0,2018-09-04 00:00:00.000,-2700,True,1,CHECK # 121
2192,Cash,25,71,0,2018-09-04 00:00:00.000,-14000,False,1,ATM WITHDRAWAL AUTHORIZED ON 09/04 4033 WEST AVENUE L LANCASTER CA 0001717 ATM ID 4803E CARD 6858
2193,Medical,10,18,0,2018-09-04 00:00:00.000,-5000,False,1,PURCHASE AUTHORIZED ON 09/04 KAISER 0809260 LANCASTER CA P00000000974213953 CARD 5839
2194,Home,6,91,0,2018-09-04 00:00:00.000,-8206,False,1,PURCHASE AUTHORIZED ON 09/04 MARSHALLS 4450 VALLEY LANCASTER CA P00000000739154211 CARD 5839
2195,Groceries,3,16,0,2018-09-04 00:00:00.000,-5549,False,1,PURCHASE AUTHORIZED ON 09/03 VONS Store 2029 LANCASTER CA P00388246689493797 CARD 5839
2196,Groceries,3,16,0,2018-09-04 00:00:00.000,-11566,False,1,PURCHASE AUTHORIZED ON 09/03 VONS Store 2029 LANCASTER CA P00388246641580648 CARD 5839
2197,Groceries,3,16,0,2018-09-04 00:00:00.000,-4308,False,1,PURCHASE AUTHORIZED ON 09/02 VONS Store 2029 LANCASTER CA P00388245630546303 CARD 5839
2198,Utilities,23,165,0,2018-09-04 00:00:00.000,-4000,False,1,RECURRING PAYMENT AUTHORIZED ON 09/02 DIRECTV*NOW 800-965-7288 TX S388245491366388 CARD 6858
2199,Beauty,12,184,0,2018-09-04 00:00:00.000,-1095,False,1,RECURRING PAYMENT AUTHORIZED ON 08/31 IPSY *GLAM BAG HELP.IPSY.COM CA S308244240584833 CARD 5839
2200,FastFood,4,94,0,2018-09-04 00:00:00.000,-1972,False,1,PURCHASE AUTHORIZED ON 08/31 DEL TACO 0904 LANCASTER CA S388244023828989 CARD 6858
2201,Medical,10,29,0,2018-09-04 00:00:00.000,-2000,False,1,PURCHASE AUTHORIZED ON 08/31 KP RX01057 LANCASTER CA S308243722413716 CARD 6858
2202,FastFood,4,85,0,2018-09-04 00:00:00.000,-1343,False,1,PURCHASE AUTHORIZED ON 08/30 YOGURTLAND LANCAST LANCASTER CA S588243120583235 CARD 6858
2203,Gas,5,4,0,2018-09-05 00:00:00.000,-3740,False,1,PURCHASE AUTHORIZED ON 09/05 CHEVRON/SHAMSCO
2204,Groceries,3,43,0,2018-09-05 00:00:00.000,-10790,False,1,PURCHASE WITH CASH BACK $ 30.00 AUTHORIZED ON 09/05 STATERBROS146 LANCASTER CA P00468248641052990 CARD 5839
2205,Clothing,15,200,0,2018-09-05 00:00:00.000,-6021,False,1,PURCHASE AUTHORIZED ON 09/04 BIG 5 SPORTING GOODS 1 LANCASTER CA P00000000479365597 CARD 6858
2206,Home,6,75,0,2018-09-05 00:00:00.000,-7483,False,1,PURCHASE AUTHORIZED ON 09/03 THE HOME DEPOT #06 PALMDALE CA S308246680013477 CARD 6858
2207,Home,6,75,0,2018-09-05 00:00:00.000,-2500,False,1,PURCHASE AUTHORIZED ON 09/03 THE HOME DEPOT #06 PALMDALE CA S468246655890093 CARD 6858
2208,Home,6,75,0,2018-09-05 00:00:00.000,947,False,1,PURCHASE RETURN AUTHORIZED ON 09/03 THE HOME DEPOT #06 PALMDALE CA S618248546145637 CARD 6858
2209,Groceries,3,16,0,2018-09-06 00:00:00.000,-4744,False,1,PURCHASE AUTHORIZED ON 09/06 VONS Store 2029 LANCASTER CA P00468249563126537 CARD 5839
2210,FastFood,4,248,0,2018-09-06 00:00:00.000,-2866,False,1,PURCHASE AUTHORIZED ON 09/04 SUBMARINA - LANCAS LANCASTER CA S588247811302765 CARD 5839
2211,Check,18,187,0,2018-09-07 00:00:00.000,-5000,True,1,CHECK # 1422
2212,Insurance,22,56,0,2018-09-07 00:00:00.000,-5330,False,1,Anthem BC RA-1201023 180906 000000975503053 CORI SPENCER
2213,Groceries,3,43,0,2018-09-07 00:00:00.000,-7745,False,1,PURCHASE AUTHORIZED ON 09/07 STATERBROS146 LANCASTER CA P00588250633085162 CARD 5839
2214,FastFood,4,90,0,2018-09-07 00:00:00.000,-2333,False,1,PURCHASE AUTHORIZED ON 09/06 RIGATONYS PIZZA AND PA QUARTZ HILL CA P00000000776549642 CARD 6858
2215,Misc,14,70,0,2018-09-07 00:00:00.000,-4780,False,1,PURCHASE AUTHORIZED ON 09/05 Amazon.com Amzn.com/bill WA S308248752870780 CARD 5839
2216,FastFood,4,20,0,2018-09-07 00:00:00.000,-918,False,1,PURCHASE AUTHORIZED ON 09/05 WIENERSCHNITZEL 63 LANCASTER CA S468248684778438 CARD 5839
2217,Clothing,15,200,0,2018-09-10 00:00:00.000,-7522,False,1,PURCHASE AUTHORIZED ON 09/09 BIG 5 SPORTING GOODS 1 LANCASTER CA P00000000779942399 CARD 5839
2218,Groceries,3,43,0,2018-09-10 00:00:00.000,-6236,False,1,PURCHASE AUTHORIZED ON 09/09 STATERBROS146 LANCASTER CA P00588252651453996 CARD 5839
2219,Cash,25,71,0,2018-09-10 00:00:00.000,-2000,False,1,ATM WITHDRAWAL AUTHORIZED ON 09/09 4033 WEST AVENUE L LANCASTER CA 0009989 ATM ID 4803F CARD 6858
2220,Groceries,3,16,0,2018-09-10 00:00:00.000,-564,False,1,PURCHASE AUTHORIZED ON 09/09 VONS Store 2029 LANCASTER CA P00388252520844955 CARD 6858
2221,Groceries,3,16,0,2018-09-10 00:00:00.000,-1694,False,1,PURCHASE AUTHORIZED ON 09/08 VONS Store 2029 LANCASTER CA P00588251844915205 CARD 6858
2222,Misc,14,98,0,2018-09-10 00:00:00.000,-2319,False,1,PURCHASE AUTHORIZED ON 09/08 AMZN Mktp US Amzn.com/bill WA S388251844708345 CARD 5839
2223,Groceries,3,16,0,2018-09-10 00:00:00.000,-10097,False,1,PURCHASE AUTHORIZED ON 09/08 VONS Store 2029 LANCASTER CA P00388251789405392 CARD 5839
2224,Home,6,144,0,2018-09-10 00:00:00.000,-655,False,1,PURCHASE AUTHORIZED ON 09/08 LOWE'S #2502 LANCASTER CA P00588251668262457 CARD 6858
2225,Clothing,15,146,0,2018-09-10 00:00:00.000,-5995,False,1,PURCHASE AUTHORIZED ON 09/08 MACYS .COM 800-289-6229 OH S308251667875902 CARD 5839
2226,Home,6,75,0,2018-09-10 00:00:00.000,-543,False,1,PURCHASE AUTHORIZED ON 09/08 THE HOME DEPOT #6651 LANCASTER CA P00468251656329806 CARD 6858
2227,Misc,14,98,0,2018-09-10 00:00:00.000,-2800,False,1,PURCHASE AUTHORIZED ON 09/08 AMZN Mktp US Amzn.com/bill WA S588251625068497 CARD 5839
2228,Groceries,3,43,0,2018-09-10 00:00:00.000,-8405,False,1,PURCHASE AUTHORIZED ON 09/08 STATERBROS146 LANCASTER CA P00308251621689518 CARD 5839
2229,Entertain,7,40,0,2018-09-10 00:00:00.000,-1099,False,1,RECURRING PAYMENT AUTHORIZED ON 09/08 Netflix.com netflix.com CA S468251389404417 CARD 6858
2230,Misc,14,98,0,2018-09-10 00:00:00.000,-9995,False,1,PURCHASE AUTHORIZED ON 09/07 AMZN Mktp US Amzn.com/bill WA S388251097445917 CARD 5839
2231,Misc,14,98,0,2018-09-10 00:00:00.000,-1348,False,1,PURCHASE AUTHORIZED ON 09/07 AMZN Mktp US Amzn.com/bill WA S588251097402533 CARD 5839
2232,FastFood,4,62,0,2018-09-10 00:00:00.000,-254,False,1,PURCHASE AUTHORIZED ON 09/07 CARL'S JR #1100029 LANCASTER CA S388251073960298 CARD 6858
2233,FastFood,4,116,0,2018-09-10 00:00:00.000,-821,False,1,PURCHASE AUTHORIZED ON 09/07 PANDA EXPRESS 1536 LANCASTER CA S388251071365528 CARD 6858
2234,FastFood,4,248,0,2018-09-10 00:00:00.000,-1589,False,1,PURCHASE AUTHORIZED ON 09/07 SUBMARINA - LANCAS LANCASTER CA S468251069009990 CARD 6858
2235,Gas,5,4,0,2018-09-10 00:00:00.000,-1252,False,1,PURCHASE AUTHORIZED ON 09/07 CHEVRON 0201268 LANCASTER CA S588251050213773 CARD 6858
2236,Clothing,15,146,0,2018-09-10 00:00:00.000,-5880,False,1,PURCHASE AUTHORIZED ON 09/07 MACYS .COM 800-289-6229 OH S308250771701797 CARD 5839
2237,FastFood,4,97,0,2018-09-10 00:00:00.000,-2500,False,1,PURCHASE AUTHORIZED ON 09/07 STARBUCKS 800-782-7282 WA S588250588982654 CARD 5839
2238,Car,2,11,0,2018-09-11 00:00:00.000,-35792,False,1,ALLY ALLY PAYMT 091018 61192500817601I CORI SPENCER-CLARK
2239,Card,19,55,0,2018-09-11 00:00:00.000,-20000,False,1,CAPITAL ONE PHONE PYMT 180910 825339870187354 5233242127ClarkCori
2240,Card,19,143,0,2018-09-11 00:00:00.000,-11800,False,1,KOHL'S DEPT STRS CHG PYMT 180910 99241776 SPENCER-CLARK CORI
2241,Card,19,55,0,2018-09-11 00:00:00.000,-10000,False,1,CAPITAL ONE PHONE PYMT 180910 825339870187353 6195959171ClarkCori
2242,Gas,5,4,0,2018-09-11 00:00:00.000,-2510,False,1,PURCHASE AUTHORIZED ON 09/11 CHEVRON/G&M OIL CO.
2243,Groceries,3,43,0,2018-09-11 00:00:00.000,-398,False,1,PURCHASE AUTHORIZED ON 09/11 STATERBROS146 LANCASTER CA P00388255029623948 CARD 6858
2244,Medical,10,18,0,2018-09-11 00:00:00.000,-5000,False,1,PURCHASE AUTHORIZED ON 09/11 KAISER 0809283 LANCASTER CA P00000000082104802 CARD 5839
2245,Groceries,3,16,0,2018-09-11 00:00:00.000,-6121,False,1,PURCHASE AUTHORIZED ON 09/11 VONS Store 2029 LANCASTER CA P00388254581056641 CARD 5839
2246,Misc,14,98,0,2018-09-11 00:00:00.000,-1298,False,1,PURCHASE AUTHORIZED ON 09/08 AMZN Mktp US Amzn.com/bill WA S588251598035022 CARD 5839
2247,Home,6,5,0,2018-09-12 00:00:00.000,-9594,False,1,MERCHANT-ISSUED PAYMENT CARD TARGET DEBIT CRD ACH TRAN 180911 000560154010245 078 TARGET - LANCASTER C
2248,Check,18,187,0,2018-09-12 00:00:00.000,-15000,True,1,CHECK # 1309
2249,Groceries,3,16,0,2018-09-12 00:00:00.000,-8904,False,1,PURCHASE AUTHORIZED ON 09/12 VONS Store 2029 LANCASTER CA P00308255783314381 CARD 5839
2250,FastFood,4,23,0,2018-09-13 00:00:00.000,-1813,False,1,PURCHASE AUTHORIZED ON 09/11 JACK IN THE BOX 33 LANCASTER CA S388254796799754 CARD 5839
2251,Home,6,5,0,2018-09-14 00:00:00.000,-15341,False,1,MERCHANT-ISSUED PAYMENT CARD TARGET DEBIT CRD ACH TRAN 180913 000560154010245 078 TARGET - LANCASTER C
2252,Mortgage,16,28,0,2018-09-14 00:00:00.000,-97150,False,1,WF HOME MTG AUTO PAY 091418 0433501202 JON E CLARK
2253,Phone,24,65,0,2018-09-14 00:00:00.000,-38011,False,1,SPRINT8006396111 ACHBILLPAY SEP 13 XXXXX1469 CORI SPENCER-CLARK
2254,Groceries,3,16,0,2018-09-14 00:00:00.000,-5952,False,1,PURCHASE AUTHORIZED ON 09/14 VONS Store 2029 LANCASTER CA P00388257534859840 CARD 5839
2255,FastFood,4,209,0,2018-09-14 00:00:00.000,-2035,False,1,PURCHASE AUTHORIZED ON 09/12 WINGSTOP 1357 LANCASTER CA S588256029075920 CARD 6858
2256,Paycheck,13,25,0,2018-09-14 00:00:00.000,209986,False,1,WS01-ABACUS P/R PAYROLL 3 JON E CLARK
2257,Home,6,5,0,2018-09-17 00:00:00.000,-2594,False,1,MERCHANT-ISSUED PAYMENT CARD TARGET DEBIT CRD ACH TRAN 180915 000560154010245 072 TARGET - LANCASTER C
2258,Loan,17,30,0,2018-09-17 00:00:00.000,-10000,False,1,AES 8002330557 091718 NM103*PHEAA DEBIT- 30132216\
2259,Fee,21,0,1,2018-09-17 00:00:00.000,-1000,False,1,PLANET FIT CLUB FEES 1825704683800 661-941-3333
2260,Fee,21,0,1,2018-09-17 00:00:00.000,-1000,False,1,PLANET FIT CLUB FEES 1825704683786 661-941-3333
2261,Medical,10,18,0,2018-09-17 00:00:00.000,-1000,False,1,PURCHASE AUTHORIZED ON 09/16 KAISER 0809254 LANCASTER CA S388260080959584 CARD 5839
2262,Medical,10,18,0,2018-09-17 00:00:00.000,-5000,False,1,PURCHASE AUTHORIZED ON 09/16 KAISER 0809254 LANCASTER CA P00000000483416505 CARD 6858
2263,Groceries,3,16,0,2018-09-17 00:00:00.000,-11709,False,1,PURCHASE AUTHORIZED ON 09/16 VONS Store 2029 LANCASTER CA P00468259595792222 CARD 5839
2264,FastFood,4,107,0,2018-09-17 00:00:00.000,-2950,False,1,PURCHASE AUTHORIZED ON 09/15 PAPA MURPHY'S CA31 PALMDALE CA S468259049598498 CARD 6858
2265,FastFood,0,0,0,2018-09-17 00:00:00.000,-1301,False,1,PURCHASE AUTHORIZED ON 09/15 RUBY THAI KITCHEN CERRITOS CA S588258728977460 CARD 6858
2266,Groceries,3,43,0,2018-09-17 00:00:00.000,-5299,False,1,PURCHASE AUTHORIZED ON 09/15 STATERBROS146 LANCASTER CA P00468258663090224 CARD 5839
2267,Gas,5,4,0,2018-09-17 00:00:00.000,-4376,False,1,PURCHASE AUTHORIZED ON 09/14 CHEVRON/G&M OIL CO.
2268,Groceries,3,16,0,2018-09-18 00:00:00.000,-1912,False,1,PURCHASE AUTHORIZED ON 09/18 VONS Store 2029 LANCASTER CA P00308261808148704 CARD 5839
2269,Groceries,3,43,0,2018-09-18 00:00:00.000,-11609,False,1,PURCHASE AUTHORIZED ON 09/18 STATERBROS146 LANCASTER CA P00588261659722594 CARD 5839
2270,Health,0,0,0,2018-09-18 00:00:00.000,-15000,False,1,PURCHASE AUTHORIZED ON 09/17 ANTELOPE VALLEY HO 661-9495000 CA S588260281872097 CARD 5839
2271,Check,18,188,0,2018-09-18 00:00:00.000,-3184,False,1,HARLAND CLARKE CHECK/ACC. 091718 00005727575488 CORI SPENCER CLARK
2272,Home,6,75,0,2018-09-19 00:00:00.000,-2077,False,1,PURCHASE AUTHORIZED ON 09/19 THE HOME DEPOT #6651 LANCASTER CA P00308262784280378 CARD 6858
2273,Medical,10,29,0,2018-09-19 00:00:00.000,-2000,False,1,PURCHASE AUTHORIZED ON 09/17 KP RX01057 LANCASTER CA S308260804735812 CARD 6858
2274,Medical,10,29,0,2018-09-19 00:00:00.000,-910,False,1,PURCHASE AUTHORIZED ON 09/17 KP RX01057 LANCASTER CA S468260513077979 CARD 5839
2275,Health,20,169,0,2018-09-20 00:00:00.000,-15987,False,1,Dental-SBFinanc SBF LOAN 091818 0001810571 400627 09202018
2276,Groceries,3,43,0,2018-09-20 00:00:00.000,-4065,False,1,PURCHASE AUTHORIZED ON 09/20 STATERBROS146 LANCASTER CA P00588263653523285 CARD 5839
2277,Gas,5,4,0,2018-09-20 00:00:00.000,-3788,False,1,PURCHASE AUTHORIZED ON 09/19 CHEVRON/G&M OIL CO.
2278,Check,18,187,0,2018-09-21 00:00:00.000,-19000,True,1,CHECK # 1666
2279,Entertain,7,77,0,2018-09-21 00:00:00.000,-4497,False,1,PURCHASE AUTHORIZED ON 09/20 FOOD NETWORK MAGAZ 866-587-4653 NC S588263383218090 CARD 5839
2280,FastFood,4,94,0,2018-09-21 00:00:00.000,-1644,False,1,PURCHASE AUTHORIZED ON 09/19 DEL TACO 0904 LANCASTER CA S468262823122488 CARD 6858
2281,Groceries,3,16,0,2018-09-24 00:00:00.000,-6523,False,1,PURCHASE AUTHORIZED ON 09/24 VONS Store 2029 LANCASTER CA P00588267651622584 CARD 5839
2282,Groceries,3,43,0,2018-09-24 00:00:00.000,-14094,False,1,PURCHASE AUTHORIZED ON 09/23 STATERBROS146 LANCASTER CA P00308266613876824 CARD 5839
2283,Groceries,3,16,0,2018-09-24 00:00:00.000,-254,False,1,PURCHASE AUTHORIZED ON 09/23 VONS Store 2029 LANCASTER CA P00468266520683173 CARD 6858
2284,Entertain,7,157,0,2018-09-24 00:00:00.000,-299,False,1,PURCHASE AUTHORIZED ON 09/22 SELECTTV.COM800377 ORLANDO FL S308265361190909 CARD 6858
2285,FastFood,4,116,0,2018-09-24 00:00:00.000,-1664,False,1,PURCHASE AUTHORIZED ON 09/21 PANDA EXPRESS 207 LANCASTER CA S468265046221779 CARD 6858
2286,FastFood,4,209,0,2018-09-24 00:00:00.000,-1017,False,1,PURCHASE AUTHORIZED ON 09/21 WINGSTOP 1357 LANCASTER CA S588265042480235 CARD 6858
2287,FastFood,4,20,0,2018-09-24 00:00:00.000,-2290,False,1,PURCHASE AUTHORIZED ON 09/20 WIENERSCHNITZEL 63 LANCASTER CA S388264041371323 CARD 6858
2288,Utilities,23,64,0,2018-09-25 00:00:00.000,-12245,False,1,WASTE MANAGEMENT INTERNET 180924 99387858 Doe John
2289,Misc,14,98,0,2018-09-25 00:00:00.000,-5260,False,1,PURCHASE AUTHORIZED ON 09/22 AMZN Mktp US*MT6R7 Amzn.com/bill WA S468266050013318 CARD 5839
2290,Gas,5,88,0,2018-09-26 00:00:00.000,-3070,False,1,PURCHASE AUTHORIZED ON 09/26 ARCO #42950 LANCASTER CA P00000000180935960 CARD 6858
2291,Groceries,3,43,0,2018-09-26 00:00:00.000,-10266,False,1,PURCHASE AUTHORIZED ON 09/26 STATERBROS146 LANCASTER CA P00388269654275429 CARD 5839
2292,FastFood,4,3,0,2018-09-26 00:00:00.000,-1368,False,1,PURCHASE AUTHORIZED ON 09/25 MCDONALD'S F19966 LANCASTER CA S388269053119281 CARD 6858
2293,Beauty,12,181,0,2018-09-26 00:00:00.000,-2595,False,1,PURCHASE AUTHORIZED ON 09/25 KF BEAUTY 954-713-9370 FL S468268611851950 CARD 5839
2294,Paycheck,13,241,0,2018-09-26 00:00:00.000,345300,False,1,SSA TREAS 310 XXSOC SEC 092618 XXXXX7084A SSA JON E CLARK
2295,Check,18,187,0,2019-10-01 00:00:00.000,-5000,True,1,CHECK # 1619
2296,Check,18,187,0,2019-10-01 00:00:00.000,-5000,True,1,CHECK # 1374
2297,Insurance,22,74,0,2019-10-01 00:00:00.000,-20954,False,1,STATE FARM RO 27 SFPP 02 S 0361103302 JON E CLARK
2298,Groceries,3,16,0,2019-10-01 00:00:00.000,-6716,False,1,PURCHASE AUTHORIZED ON 10/01 VONS #2029 LANCASTER CA P00469274804438069 CARD 5839
2299,Pets,27,120,0,2019-10-01 00:00:00.000,-6695,False,1,PURCHASE AUTHORIZED ON 10/01 PETSMART # 0094 LANCASTER CA P00469274665771867 CARD 5839
2300,Home,6,91,0,2019-10-01 00:00:00.000,-12584,False,1,PURCHASE AUTHORIZED ON 10/01 MARSHALLS 4450 VALLEY LANCASTER CA P00000000470998726 CARD 5839
2301,Beauty,12,184,0,2019-10-01 00:00:00.000,-2738,False,1,RECURRING PAYMENT AUTHORIZED ON 09/30 IPSY *GLAM BAG HELP.IPSY.COM CA S389274132060259 CARD 5839
2302,Entertain,7,45,0,2019-10-01 00:00:00.000,-1199,False,1,PURCHASE AUTHORIZED ON 09/30 BARNES&NOBLE.COM-B 800-843-2665 NY S469274120335625 CARD 6858
2303,Clothing,15,89,0,2019-10-01 00:00:00.000,-20864,False,1,PURCHASE AUTHORIZED ON 09/29 WWW.TORRID.COM 866-867-7431 CA S589272708983893 CARD 5839
2304,Check,18,187,0,2019-10-02 00:00:00.000,-2800,True,1,CHECK # 134
2305,Groceries,3,43,0,2019-10-02 00:00:00.000,-8379,False,1,PURCHASE AUTHORIZED ON 10/02 STATERBROS146 2845 W AVEN LANCASTER CA P00469275708281815 CARD 5839
2306,Entertain,7,255,0,2019-10-02 00:00:00.000,-400,False,1,RECURRING PAYMENT AUTHORIZED ON 10/01 NEW YORK TIMES DIG 800-698-4637 NY S389274495299656 CARD 6858
2307,Misc,14,98,0,2019-10-02 00:00:00.000,-2079,False,1,PURCHASE AUTHORIZED ON 10/01 AMZN Mktp US*TF74E Amzn.com/bill WA S389274287491805 CARD 5839
2308,Home,6,212,0,2019-10-02 00:00:00.000,-5801,False,1,PURCHASE AUTHORIZED ON 09/30 WAYFAIR*Wayfair wayfair.com MA S309273535823144 CARD 5839
2309,Gas,5,4,0,2019-10-03 00:00:00.000,-4617,False,1,PURCHASE AUTHORIZED ON 10/02 CHEVRON/G&M OIL CO.
2310,Medical,10,29,0,2019-10-03 00:00:00.000,-1000,False,1,PURCHASE AUTHORIZED ON 10/02 KP RX01057 LANCASTER CA S309276027840667 CARD 6858
2311,FastFood,4,50,0,2019-10-04 00:00:00.000,-1295,False,1,PURCHASE AUTHORIZED ON 10/02 BJS RESTAURANTS 46 PALMDALE CA S309275682439209 CARD 5839
2312,Entertain,7,301,0,2019-10-04 00:00:00.000,-5000,False,1,RECURRING PAYMENT AUTHORIZED ON 10/02 ATT*TV NOW 800-965-7288 TX S389275606038828 CARD 6858
2313,Groceries,3,43,0,2019-10-07 00:00:00.000,-2602,False,1,PURCHASE AUTHORIZED ON 10/07 STATERBROS146 2845 W AVEN LANCASTER CA P00589280666266462 CARD 5839
2314,Groceries,3,16,0,2019-10-07 00:00:00.000,-11766,False,1,PURCHASE AUTHORIZED ON 10/06 VONS #2029 LANCASTER CA P00589279689310853 CARD 5839
2315,Groceries,3,250,0,2019-10-07 00:00:00.000,-1287,False,1,PURCHASE AUTHORIZED ON 10/06 STATERBRO 2845 W AVENU LANCASTER CA P00000000333302797 CARD 6858
2316,Entertain,7,302,0,2019-10-07 00:00:00.000,-1299,False,1,PURCHASE AUTHORIZED ON 10/06 APL*ITUNES.COM/BIL 866-712-7753 CA S469279577907180 CARD 5839
2317,Groceries,3,16,0,2019-10-07 00:00:00.000,-8669,False,1,PURCHASE AUTHORIZED ON 10/05 VONS #2029 LANCASTER CA P00309278824081491 CARD 5839
2318,Hobby,8,118,0,2019-10-07 00:00:00.000,-8917,False,1,PURCHASE AUTHORIZED ON 10/05 MICHAELS STORES 8832 4 LANCASTER CA P00000000639652794 CARD 5839
2319,Groceries,3,43,0,2019-10-07 00:00:00.000,-21528,False,1,PURCHASE WITH CASH BACK $ 20.00 AUTHORIZED ON 10/05 STATERBROS146 2845 W AVEN LANCASTER CA P00589278743873256 CARD 6858
2320,Home,6,75,0,2019-10-07 00:00:00.000,-6020,False,1,PURCHASE AUTHORIZED ON 10/05 THE HOME DEPOT #6651 LANCASTER CA P00309278609771828 CARD 6858
2321,FastFood,4,122,0,2019-10-07 00:00:00.000,-1923,False,1,PURCHASE AUTHORIZED ON 10/04 BURGER KING #7129 QUARTZ HILL CA S469278055647389 CARD 6858
2322,FastFood,4,20,0,2019-10-07 00:00:00.000,-994,False,1,PURCHASE AUTHORIZED ON 10/04 WIENERSCHNITZEL 63 LANCASTER CA S589278049773121 CARD 6858
2323,FastFood,4,247,0,2019-10-07 00:00:00.000,-3478,False,1,PURCHASE AUTHORIZED ON 10/03 WENDY'S 11813 LANCASTER CA S389277044708690 CARD 6858
2324,FastFood,4,3,0,2019-10-08 00:00:00.000,-1805,False,1,PURCHASE AUTHORIZED ON 10/06 MCDONALD'S F12937 LANCASTER CA S589280017930562 CARD 6858
2325,FastFood,4,207,0,2019-10-08 00:00:00.000,-654,False,1,PURCHASE AUTHORIZED ON 10/06 TACO BELL #22814 LANCASTER CA S309280013181145 CARD 6858
2326,Entertain,7,103,0,2019-10-08 00:00:00.000,-2540,False,1,PURCHASE AUTHORIZED ON 10/06 CINEMARK THEATRES LANCASTER CA S469279656564448 CARD 6858
2327,Entertain,7,103,0,2019-10-08 00:00:00.000,-1450,False,1,PURCHASE AUTHORIZED ON 10/06 CINEMARK THEATRES LANCASTER CA S589279654584012 CARD 6858
2328,Insurance,22,56,0,2019-10-09 00:00:00.000,-5330,False,1,Anthem BC RA-1201023 191008 000001113768272 CORI SPENCER
2329,Misc,14,98,0,2019-10-09 00:00:00.000,-1970,False,1,PURCHASE AUTHORIZED ON 10/08 AMZN Mktp US*OU28S Amzn.com/bill WA S469281626875702 CARD 5839
2330,Entertain,7,40,0,2019-10-09 00:00:00.000,-1299,False,1,RECURRING PAYMENT AUTHORIZED ON 10/08 Netflix.com netflix.com CA S309281431005220 CARD 6858
2331,Groceries,3,16,0,2019-10-10 00:00:00.000,-1572,False,1,PURCHASE AUTHORIZED ON 10/10 VONS #2029 LANCASTER CA P00309283702972033 CARD 5839
2332,Gas,5,79,0,2019-10-10 00:00:00.000,-5651,False,1,PURCHASE AUTHORIZED ON 10/10 SHELL SERVICE S LANCASTER CA P00000000170465346 CARD 6858
2333,Pets,27,258,0,2019-10-10 00:00:00.000,-9577,False,1,PURCHASE AUTHORIZED ON 10/08 CHEWY.COM 800-672-4399 FL S469282216195912 CARD 5839
2334,FastFood,4,247,0,2019-10-10 00:00:00.000,-3222,False,1,PURCHASE AUTHORIZED ON 10/08 WENDY'S 11813 LANCASTER CA S589282048634251 CARD 6858
2335,Utilities,23,86,0,2019-10-10 00:00:00.000,-12862,False,1,PURCHASE AUTHORIZED ON 10/08 L2G*LA CO WATERWOR 877-637-3661 CA S469281857386814 CARD 5839
2336,Mortgage,16,28,0,2019-10-11 00:00:00.000,-91706,False,1,WF HOME MTG AUTO PAY 101119 0433501202 JON E CLARK
2337,Groceries,3,16,0,2019-10-11 00:00:00.000,-2997,False,1,PURCHASE WITH CASH BACK $ 20.00 AUTHORIZED ON 10/11 VONS #2029 LANCASTER CA P00389285021324676 CARD 6858
2338,Groceries,3,250,0,2019-10-11 00:00:00.000,-1641,False,1,PURCHASE AUTHORIZED ON 10/11 STATERBRO 2845 W AVENU LANCASTER CA P00000000271274658 CARD 6858
2339,FastFood,4,3,0,2019-10-11 00:00:00.000,-1213,False,1,PURCHASE AUTHORIZED ON 10/10 MCDONALD'S F19966 LANCASTER CA S589283631454030 CARD 5839
